Student ID,NPS Date,NPS State,NPS Answer,Feedback Text,Feedback Category,Feedback Week End
109512010,12/15/2023,AZ,0,The product is terrible,neutral,1/22/2023
109512010,11/9/2023,CO,6,Nothing to suggest,suggestion,4/16/2023
109512010,10/13/2023,CO,2,,,
109512010,1/30/2023,WY,1,,,
109512010,6/2/2023,AZ,2,,,
109512010,6/6/2023,CO,5,,,
109512010,12/4/2023,CO,9,,,
109512010,4/23/2023,AZ,10,,,
109512010,2/1/2023,CO,2,,,
109512010,5/10/2023,CO,2,,,
109512010,2/7/2023,CO,5,,,
109512010,10/4/2023,WY,2,,,
109512010,11/13/2023,WY,8,,,
109512010,2/4/2023,AZ,9,,,
109512010,2/2/2023,CO,4,,,
109512010,5/17/2023,WY,3,,,
109512010,7/19/2023,NM,10,,,
109512010,11/15/2023,NM,2,,,
109512010,7/8/2023,CO,7,,,
109512010,5/19/2023,WY,5,,,
109512010,4/7/2023,NM,4,,,
109512010,1/30/2023,WY,10,,,
109512010,6/14/2023,WY,6,,,
109512010,3/2/2023,WY,1,,,
109512010,11/27/2023,CO,6,,,
109512010,7/31/2023,NM,3,,,
109512010,1/1/2023,WY,4,,,
109512010,12/11/2023,CO,9,,,
109512010,3/21/2023,CO,6,,,
109512010,12/16/2023,WY,4,,,
109512010,8/15/2023,CO,1,,,
109512010,9/27/2023,WY,5,,,
109512010,5/27/2023,NM,2,,,
109512010,9/7/2023,WY,10,,,
109512010,7/7/2023,CO,10,,,
109512010,12/5/2023,CO,9,,,
109512010,3/31/2023,NM,7,,,
109512010,5/2/2023,CO,8,,,
109512010,6/24/2023,AZ,3,,,
109512010,5/18/2023,NM,3,,,
109512010,8/16/2023,AZ,4,,,
109512010,4/18/2023,NM,0,,,
109512010,9/9/2023,AZ,7,,,
109512010,8/20/2023,AZ,8,,,
109512010,3/15/2023,CO,6,,,
109512010,8/23/2023,NM,0,,,
109512010,3/22/2023,WY,1,,,
109512010,6/25/2023,WY,9,,,
109512010,2/14/2023,CO,6,,,
109512010,1/10/2023,CO,1,,,
109512010,1/25/2023,NM,9,,,
109512010,1/10/2023,WY,5,,,
109512010,7/3/2023,CO,0,,,
109512010,12/2/2023,AZ,4,,,
109512010,7/1/2023,AZ,1,,,
109512010,1/28/2023,CO,2,,,
109512010,8/27/2023,WY,2,,,
109512010,1/18/2023,CO,1,,,
109512010,2/7/2023,AZ,4,,,
109512010,8/10/2023,AZ,5,,,
109512010,11/13/2023,AZ,0,,,
109512010,1/1/2023,WY,9,,,
109512010,5/27/2023,AZ,7,,,
109512010,11/13/2023,CO,7,,,
109512010,6/5/2023,WY,6,,,
109512010,3/15/2023,WY,8,,,
109512010,10/16/2023,AZ,9,,,
109512010,9/30/2023,NM,10,,,
109512010,11/5/2023,NM,9,,,
109512010,2/27/2023,AZ,6,,,
109512010,2/4/2023,WY,9,,,
109512010,12/18/2023,NM,8,,,
109512010,4/13/2023,WY,6,,,
109512010,11/17/2023,CO,9,,,
109512010,2/3/2023,NM,9,,,
109512010,1/23/2023,CO,4,,,
109512010,9/24/2023,WY,0,,,
109512010,3/22/2023,AZ,8,,,
109512010,6/25/2023,WY,10,,,
109512010,5/1/2023,CO,9,,,
109512010,2/11/2023,WY,2,,,
109512010,9/21/2023,AZ,2,,,
109512010,5/7/2023,NM,4,,,
109512010,6/30/2023,AZ,1,,,
109512010,6/12/2023,AZ,10,,,
109512010,11/10/2023,NM,5,,,
109512010,4/23/2023,CO,0,,,
109512010,5/24/2023,CO,10,,,
109512010,1/3/2023,AZ,0,,,
109512010,7/16/2023,WY,0,,,
109512010,7/26/2023,CO,6,,,
109512010,7/12/2023,CO,8,,,
109454509,12/22/2023,WY,2,The product is excellent,positive,3/12/2023
109454509,11/9/2023,NM,0,Nothing to suggest,neutral,1/22/2023
109454509,1/29/2023,WY,3,The product is excellent,positive,1/22/2023
109454509,6/14/2023,WY,7,Nothing to suggest,suggestion,1/1/2023
109454509,7/15/2023,WY,0,The product is excellent,neutral,3/5/2023
109454509,3/27/2023,AZ,0,The product is excellent,positive,1/29/2023
109454509,6/20/2023,WY,4,I suggest that you offer the product in green,negative,2/19/2023
109454509,10/29/2023,NM,7,Nothing to suggest,suggestion,4/30/2023
109454509,10/24/2023,WY,6,Nothing to suggest,positive,2/12/2023
109454509,11/3/2023,NM,1,The product is terrible,neutral,3/26/2023
109454509,3/4/2023,WY,2,The product is excellent,suggestion,3/26/2023
109454509,11/23/2023,WY,6,The product is terrible,positive,3/5/2023
109454509,2/4/2023,WY,0,The product is excellent,suggestion,2/5/2023
109454509,4/25/2023,WY,7,The product is terrible,neutral,1/1/2023
109454509,1/13/2023,CO,5,The product is excellent,suggestion,2/5/2023
109454509,2/6/2023,NM,8,The product is terrible,neutral,4/9/2023
109454509,2/3/2023,NM,5,The product is terrible,positive,3/26/2023
109454509,4/17/2023,NM,6,Nothing to suggest,suggestion,2/12/2023
109454509,2/10/2023,AZ,10,The product is excellent,neutral,4/16/2023
109454509,3/19/2023,CO,5,The product is terrible,neutral,3/19/2023
109454509,10/4/2023,CO,8,The product is excellent,negative,1/8/2023
109454509,6/12/2023,WY,5,Nothing to suggest,neutral,3/5/2023
109454509,3/4/2023,CO,7,The product is excellent,negative,1/22/2023
109454509,7/14/2023,WY,4,The product is excellent,negative,2/26/2023
109454509,10/4/2023,WY,1,The product is terrible,positive,2/12/2023
109454509,10/13/2023,AZ,9,Nothing to suggest,positive,2/12/2023
109454509,3/2/2023,WY,0,The product is excellent,negative,4/23/2023
109454509,9/22/2023,NM,10,The product is excellent,positive,4/9/2023
109454509,8/2/2023,CO,10,The product is terrible,neutral,1/1/2023
109454509,6/24/2023,NM,1,Nothing to suggest,negative,1/8/2023
109454509,7/2/2023,NM,2,,,
109454509,10/8/2023,CO,6,,,
109454509,10/19/2023,AZ,8,,,
109454509,12/24/2023,NM,5,,,
109454509,9/2/2023,NM,7,,,
109454509,12/23/2023,NM,6,,,
109454509,5/17/2023,NM,9,,,
109454509,11/3/2023,WY,7,,,
109454509,5/15/2023,WY,0,,,
109454509,6/24/2023,AZ,7,,,
109454509,10/24/2023,WY,7,,,
109454509,3/27/2023,NM,7,,,
109454509,9/17/2023,NM,3,,,
109454509,3/14/2023,CO,0,,,
109454509,11/28/2023,NM,4,,,
109454509,2/19/2023,NM,0,,,
109454509,6/3/2023,NM,5,,,
109454509,3/18/2023,CO,3,,,
109454509,1/22/2023,WY,8,,,
109454509,9/14/2023,CO,0,,,
109454509,11/30/2023,WY,4,,,
109454509,6/1/2023,AZ,2,,,
109454509,6/24/2023,NM,8,,,
109454509,3/10/2023,WY,0,,,
109454509,8/31/2023,AZ,5,,,
109454509,9/25/2023,WY,7,,,
109454509,3/16/2023,NM,4,,,
109454509,12/9/2023,CO,7,,,
109454509,6/26/2023,NM,9,,,
109454509,5/1/2023,WY,4,,,
109454509,3/25/2023,CO,10,,,
109454509,7/27/2023,AZ,0,,,
109454509,1/30/2023,CO,6,,,
109454509,9/21/2023,NM,7,,,
109454509,4/27/2023,WY,4,,,
109454509,3/18/2023,NM,3,,,
109454509,7/9/2023,CO,5,,,
109454509,11/17/2023,CO,3,,,
109454509,11/5/2023,NM,9,,,
109454509,11/3/2023,AZ,7,,,
109454509,2/23/2023,NM,4,,,
109454509,12/15/2023,AZ,0,,,
109454509,7/7/2023,CO,5,,,
109454509,8/17/2023,WY,8,,,
109454509,8/9/2023,AZ,6,,,
109454509,9/20/2023,CO,2,,,
109454509,11/24/2023,NM,7,,,
109454509,5/29/2023,WY,1,,,
109454509,3/15/2023,AZ,9,,,
109454509,7/31/2023,CO,7,,,
109454509,9/1/2023,AZ,1,,,
109454509,9/8/2023,CO,3,,,
109454509,4/10/2023,WY,4,,,
109454509,11/11/2023,AZ,3,,,
109454509,10/3/2023,CO,3,,,
109454509,11/4/2023,AZ,0,,,
109454509,4/5/2023,AZ,4,,,
109454509,1/19/2023,NM,4,,,
109454509,11/1/2023,WY,2,,,
109454509,7/4/2023,WY,5,,,
109454509,10/13/2023,AZ,3,,,
109454509,2/15/2023,AZ,6,,,
109454509,9/22/2023,WY,3,,,
109454509,6/12/2023,AZ,9,,,
109454509,10/8/2023,CO,8,,,
109454509,5/24/2023,WY,9,,,
109454509,7/14/2023,WY,7,,,
109454509,10/18/2023,CO,6,,,
109454509,11/21/2023,NM,7,,,
109454509,6/25/2023,NM,9,,,
109454509,2/20/2023,AZ,0,,,
109454509,6/12/2023,CO,3,,,
109454509,1/6/2023,NM,4,,,
109454509,6/16/2023,CO,5,,,
109454509,1/20/2023,AZ,7,,,
109454509,11/16/2023,NM,8,,,
109454509,3/14/2023,CO,8,,,
109454509,7/29/2023,WY,7,,,
109454509,7/14/2023,NM,0,,,
109454509,4/8/2023,WY,10,,,
109454509,11/7/2023,WY,6,,,
109454509,11/18/2023,CO,10,,,
109454509,2/9/2023,NM,4,,,
109454509,10/29/2023,AZ,2,,,
109454509,10/5/2023,WY,10,,,
109454509,11/17/2023,AZ,9,,,
109454509,10/29/2023,CO,1,,,
109454509,8/23/2023,NM,10,,,
109454509,2/26/2023,AZ,0,,,
109454509,5/16/2023,CO,8,,,
109443340,12/18/2023,WY,2,The product is excellent,positive,4/30/2023
109443340,5/19/2023,NM,3,Nothing to suggest,suggestion,4/9/2023
109443340,9/18/2023,WY,9,The product is terrible,positive,2/12/2023
109443340,2/26/2023,AZ,4,The product is terrible,negative,1/29/2023
109443340,5/16/2023,NM,5,The product is terrible,suggestion,1/15/2023
109443340,1/7/2023,WY,5,The product is excellent,suggestion,3/19/2023
109443340,9/6/2023,WY,10,I suggest that you offer the product in green,suggestion,2/12/2023
109443340,3/12/2023,NM,6,The product is excellent,positive,1/22/2023
109443340,1/16/2023,NM,5,Nothing to suggest,negative,4/2/2023
109443340,8/19/2023,WY,2,The product is terrible,suggestion,1/29/2023
109443340,12/9/2023,WY,9,Nothing to suggest,suggestion,1/8/2023
109443340,6/17/2023,WY,9,I suggest that you offer the product in green,positive,3/19/2023
109443340,9/1/2023,CO,5,I suggest that you offer the product in green,neutral,1/29/2023
109443340,10/7/2023,CO,4,Nothing to suggest,positive,3/26/2023
109443340,6/14/2023,AZ,5,The product is terrible,neutral,4/9/2023
109443340,1/17/2023,AZ,5,The product is excellent,suggestion,1/29/2023
109443340,12/2/2023,WY,4,The product is excellent,positive,3/12/2023
109443340,7/16/2023,AZ,10,The product is excellent,suggestion,4/16/2023
109443340,9/11/2023,CO,8,I suggest that you offer the product in green,negative,1/29/2023
109443340,12/16/2023,NM,4,The product is excellent,suggestion,3/19/2023
109443340,12/19/2023,NM,7,Nothing to suggest,neutral,3/26/2023
109443340,9/4/2023,WY,10,I suggest that you offer the product in green,negative,4/2/2023
109443340,11/15/2023,AZ,2,Nothing to suggest,positive,1/8/2023
109443340,8/6/2023,CO,4,I suggest that you offer the product in green,positive,4/30/2023
109443340,10/1/2023,NM,7,Nothing to suggest,neutral,1/15/2023
109443340,9/11/2023,AZ,4,The product is excellent,negative,1/15/2023
109443340,4/21/2023,NM,2,The product is terrible,suggestion,1/8/2023
109443340,1/21/2023,CO,1,The product is excellent,suggestion,1/29/2023
109443340,6/29/2023,CO,2,The product is excellent,neutral,4/23/2023
109443340,12/11/2023,WY,6,Nothing to suggest,negative,4/2/2023
109443340,7/16/2023,AZ,2,,,
109443340,10/21/2023,AZ,0,,,
109443340,11/18/2023,WY,1,,,
109443340,4/15/2023,WY,3,,,
109443340,2/28/2023,WY,3,,,
109443340,3/5/2023,CO,10,,,
109443340,1/15/2023,NM,8,,,
109443340,7/1/2023,CO,5,,,
109443340,11/28/2023,CO,9,,,
109443340,9/19/2023,CO,0,,,
109443340,1/8/2023,WY,8,,,
109443340,5/13/2023,CO,0,,,
109443340,6/26/2023,WY,8,,,
109443340,8/9/2023,AZ,7,,,
109443340,6/6/2023,CO,6,,,
109443340,4/7/2023,AZ,2,,,
109443340,12/6/2023,AZ,8,,,
109443340,4/4/2023,NM,4,,,
109443340,4/7/2023,AZ,6,,,
109443340,2/12/2023,NM,0,,,
109443340,2/1/2023,WY,3,,,
109443340,5/17/2023,AZ,8,,,
109443340,3/5/2023,AZ,4,,,
109443340,5/13/2023,NM,1,,,
109443340,3/28/2023,WY,3,,,
109443340,9/20/2023,WY,0,,,
109443340,3/16/2023,AZ,4,,,
109443340,4/14/2023,NM,7,,,
109443340,1/18/2023,WY,6,,,
109443340,1/6/2023,CO,4,,,
109443340,5/13/2023,NM,6,,,
109443340,8/25/2023,CO,5,,,
109443340,3/30/2023,CO,3,,,
109443340,8/6/2023,WY,3,,,
109443340,2/18/2023,WY,7,,,
109443340,3/30/2023,CO,3,,,
109443340,5/23/2023,AZ,2,,,
109443340,8/8/2023,NM,1,,,
109443340,11/3/2023,WY,4,,,
109443340,10/11/2023,NM,10,,,
109443340,9/15/2023,AZ,9,,,
109443340,6/6/2023,WY,4,,,
109443340,9/1/2023,AZ,0,,,
109443340,5/9/2023,NM,6,,,
109443340,7/7/2023,CO,4,,,
109443340,11/11/2023,CO,3,,,
109443340,5/27/2023,CO,3,,,
109443340,4/8/2023,AZ,4,,,
109443340,6/30/2023,CO,4,,,
109443340,11/2/2023,AZ,9,,,
109443340,4/9/2023,AZ,7,,,
109443340,9/23/2023,CO,1,,,
109443340,2/12/2023,WY,5,,,
109443340,8/24/2023,CO,0,,,
109443340,8/22/2023,WY,7,,,
109443340,3/23/2023,WY,0,,,
109443340,6/1/2023,NM,5,,,
109443340,11/23/2023,CO,8,,,
109443340,12/14/2023,NM,0,,,
109443340,11/6/2023,NM,5,,,
109443340,12/5/2023,WY,9,,,
109443340,9/3/2023,WY,6,,,
109443340,11/23/2023,NM,3,,,
109443340,8/23/2023,AZ,6,,,
109443340,8/14/2023,CO,7,,,
109443340,8/9/2023,CO,7,,,
109443340,4/16/2023,CO,5,,,
109443340,8/9/2023,CO,1,,,
109443340,8/20/2023,WY,7,,,
109443340,10/31/2023,AZ,10,,,
109443340,11/11/2023,CO,3,,,
109443340,3/15/2023,CO,0,,,
109443340,10/16/2023,AZ,2,,,
109443340,2/4/2023,CO,3,,,
109443340,8/6/2023,NM,7,,,
109443340,6/22/2023,NM,9,,,
109443340,12/5/2023,NM,10,,,
109443340,12/23/2023,AZ,9,,,
109443340,12/25/2023,AZ,1,,,
109443340,4/18/2023,CO,4,,,
109443340,1/26/2023,WY,5,,,
109443340,7/1/2023,NM,8,,,
109443340,11/1/2023,AZ,8,,,
109443340,7/21/2023,NM,0,,,
109443340,12/29/2023,AZ,0,,,
109443340,12/17/2023,CO,7,,,
109443340,12/13/2023,CO,8,,,
109443340,10/8/2023,WY,3,,,
109443340,11/7/2023,WY,8,,,
109443340,7/23/2023,WY,10,,,
108880888,9/7/2023,CO,2,The product is terrible,suggestion,1/1/2023
108880888,9/12/2023,CO,5,I suggest that you offer the product in green,negative,1/22/2023
108880888,8/27/2023,AZ,9,I suggest that you offer the product in green,negative,3/12/2023
108880888,10/23/2023,WY,9,The product is excellent,neutral,4/30/2023
108880888,6/6/2023,CO,1,The product is excellent,suggestion,2/5/2023
108880888,3/13/2023,WY,2,Nothing to suggest,positive,3/12/2023
108880888,12/21/2023,WY,3,Nothing to suggest,positive,2/19/2023
108880888,6/5/2023,NM,0,The product is excellent,suggestion,3/5/2023
108880888,11/9/2023,AZ,4,The product is terrible,positive,2/26/2023
108880888,10/7/2023,WY,7,Nothing to suggest,neutral,1/8/2023
108880888,8/27/2023,NM,6,The product is terrible,positive,1/8/2023
108880888,9/29/2023,CO,6,Nothing to suggest,suggestion,1/1/2023
108880888,10/7/2023,WY,8,I suggest that you offer the product in green,suggestion,2/12/2023
108880888,6/30/2023,CO,2,The product is excellent,neutral,4/16/2023
108880888,1/15/2023,AZ,6,I suggest that you offer the product in green,neutral,1/15/2023
108880888,7/27/2023,CO,3,I suggest that you offer the product in green,neutral,1/1/2023
108880888,11/5/2023,AZ,5,The product is excellent,suggestion,3/12/2023
108880888,3/24/2023,NM,4,The product is excellent,neutral,2/19/2023
108880888,2/1/2023,WY,10,Nothing to suggest,neutral,4/2/2023
108880888,4/25/2023,WY,9,The product is terrible,suggestion,1/22/2023
108880888,8/6/2023,AZ,6,The product is excellent,positive,1/22/2023
108880888,11/20/2023,NM,8,The product is excellent,negative,1/1/2023
108880888,10/25/2023,WY,7,The product is excellent,negative,1/1/2023
108880888,7/23/2023,CO,1,The product is excellent,negative,2/19/2023
108880888,6/20/2023,NM,6,The product is terrible,positive,2/5/2023
108880888,4/22/2023,NM,2,Nothing to suggest,suggestion,2/5/2023
108880888,3/1/2023,NM,1,The product is excellent,suggestion,3/19/2023
108880888,10/22/2023,CO,1,I suggest that you offer the product in green,positive,2/26/2023
108880888,2/19/2023,AZ,4,The product is terrible,neutral,4/9/2023
108880888,7/3/2023,AZ,6,The product is excellent,positive,3/5/2023
108880888,5/22/2023,CO,1,,,
108880888,9/15/2023,NM,0,,,
108880888,7/22/2023,CO,3,,,
108880888,9/22/2023,WY,7,,,
108880888,10/30/2023,NM,0,,,
108880888,11/13/2023,AZ,9,,,
108880888,4/7/2023,CO,4,,,
108880888,4/5/2023,CO,6,,,
108880888,6/16/2023,WY,8,,,
108880888,8/30/2023,AZ,5,,,
108880888,1/18/2023,NM,3,,,
108880888,12/3/2023,CO,5,,,
108880888,1/16/2023,NM,3,,,
108880888,7/24/2023,NM,5,,,
108880888,8/8/2023,NM,8,,,
108880888,8/6/2023,WY,8,,,
108880888,3/23/2023,CO,3,,,
108880888,1/10/2023,CO,2,,,
108880888,5/28/2023,CO,10,,,
108880888,2/2/2023,WY,3,,,
108880888,10/26/2023,AZ,8,,,
108880888,4/10/2023,CO,8,,,
108880888,1/23/2023,NM,0,,,
108880888,8/5/2023,AZ,8,,,
108880888,5/27/2023,WY,1,,,
108880888,9/16/2023,WY,6,,,
108880888,12/20/2023,NM,4,,,
108880888,10/10/2023,CO,10,,,
108880888,5/11/2023,NM,9,,,
108880888,7/21/2023,CO,1,,,
108880888,8/1/2023,CO,1,,,
108880888,7/26/2023,NM,7,,,
108880888,9/1/2023,WY,5,,,
108880888,4/13/2023,AZ,7,,,
108880888,5/14/2023,NM,3,,,
108880888,8/8/2023,NM,9,,,
108880888,5/3/2023,NM,9,,,
108880888,2/4/2023,CO,8,,,
108880888,7/8/2023,WY,10,,,
108880888,6/2/2023,CO,1,,,
108880888,7/9/2023,WY,5,,,
108880888,3/27/2023,AZ,6,,,
108880888,3/18/2023,AZ,10,,,
108880888,11/30/2023,CO,9,,,
108880888,4/16/2023,AZ,4,,,
108880888,12/7/2023,NM,8,,,
108880888,6/11/2023,AZ,4,,,
108880888,3/22/2023,WY,7,,,
108880888,2/17/2023,AZ,6,,,
108880888,11/29/2023,CO,9,,,
108880888,3/24/2023,AZ,7,,,
108880888,12/1/2023,CO,10,,,
108880888,4/13/2023,WY,5,,,
108880888,8/26/2023,NM,6,,,
108880888,10/4/2023,CO,1,,,
108880888,10/10/2023,AZ,1,,,
108880888,3/28/2023,WY,6,,,
108880888,10/8/2023,WY,0,,,
108880888,12/7/2023,AZ,1,,,
108880888,5/21/2023,AZ,2,,,
108880888,9/7/2023,AZ,0,,,
108880888,9/7/2023,CO,4,,,
108880888,4/26/2023,NM,0,,,
108880888,7/24/2023,AZ,10,,,
108880888,4/5/2023,WY,6,,,
108880888,7/10/2023,AZ,0,,,
108880888,8/13/2023,CO,10,,,
108880888,6/16/2023,NM,0,,,
108880888,3/22/2023,AZ,0,,,
108880888,7/13/2023,NM,10,,,
108880888,4/14/2023,AZ,0,,,
108880888,2/13/2023,NM,5,,,
108880888,2/4/2023,CO,9,,,
108880888,9/26/2023,WY,4,,,
108880888,8/13/2023,CO,0,,,
108880888,1/5/2023,WY,10,,,
108880888,6/26/2023,AZ,4,,,
108880888,5/14/2023,NM,10,,,
108880888,10/16/2023,NM,2,,,
108880888,10/9/2023,NM,0,,,
108880888,2/15/2023,NM,9,,,
108880888,2/16/2023,AZ,6,,,
108880888,12/29/2023,WY,6,,,
108880888,1/27/2023,CO,6,,,
108880888,10/25/2023,CO,10,,,
108880888,11/27/2023,AZ,1,,,
108880888,3/30/2023,AZ,2,,,
108880888,6/15/2023,NM,2,,,
108880888,4/19/2023,WY,9,,,
108880888,5/19/2023,NM,0,,,
108269479,7/7/2023,WY,7,I suggest that you offer the product in green,suggestion,4/23/2023
108269479,10/17/2023,WY,6,I suggest that you offer the product in green,negative,4/30/2023
108269479,3/27/2023,AZ,4,I suggest that you offer the product in green,suggestion,3/26/2023
108269479,12/9/2023,WY,10,I suggest that you offer the product in green,suggestion,3/26/2023
108269479,2/12/2023,WY,4,I suggest that you offer the product in green,suggestion,4/9/2023
108269479,1/9/2023,AZ,7,The product is terrible,negative,3/12/2023
108269479,1/5/2023,WY,3,The product is excellent,neutral,4/9/2023
108269479,12/21/2023,WY,6,The product is excellent,suggestion,4/9/2023
108269479,7/14/2023,NM,2,The product is excellent,negative,3/19/2023
108269479,9/20/2023,AZ,5,The product is excellent,negative,4/9/2023
108269479,2/1/2023,AZ,2,The product is excellent,suggestion,1/15/2023
108269479,10/2/2023,NM,7,The product is excellent,suggestion,4/9/2023
108269479,8/5/2023,WY,9,The product is excellent,suggestion,1/15/2023
108269479,1/4/2023,AZ,0,I suggest that you offer the product in green,positive,4/2/2023
108269479,12/25/2023,WY,3,I suggest that you offer the product in green,neutral,2/12/2023
108269479,2/10/2023,CO,9,Nothing to suggest,suggestion,4/16/2023
108269479,4/28/2023,NM,2,Nothing to suggest,suggestion,4/16/2023
108269479,7/12/2023,AZ,7,The product is terrible,suggestion,3/19/2023
108269479,8/29/2023,WY,3,The product is terrible,positive,2/26/2023
108269479,2/28/2023,NM,1,The product is terrible,neutral,4/16/2023
108269479,7/11/2023,NM,0,The product is terrible,negative,3/12/2023
108269479,8/26/2023,NM,5,The product is excellent,negative,4/23/2023
108269479,9/26/2023,NM,7,I suggest that you offer the product in green,positive,1/29/2023
108269479,6/21/2023,WY,10,The product is excellent,suggestion,4/30/2023
108269479,6/30/2023,CO,0,The product is excellent,suggestion,2/19/2023
108269479,6/30/2023,WY,0,The product is excellent,negative,2/12/2023
108269479,10/21/2023,AZ,5,I suggest that you offer the product in green,neutral,1/1/2023
108269479,1/2/2023,AZ,9,The product is excellent,neutral,3/12/2023
108269479,7/8/2023,CO,8,Nothing to suggest,positive,2/12/2023
108269479,9/12/2023,NM,8,The product is terrible,neutral,1/22/2023
108269479,9/19/2023,NM,3,,,
108269479,9/14/2023,NM,10,,,
108269479,5/29/2023,WY,2,,,
108269479,11/20/2023,AZ,8,,,
108269479,9/21/2023,CO,6,,,
108269479,8/7/2023,NM,1,,,
108269479,9/19/2023,AZ,1,,,
108269479,3/2/2023,WY,5,,,
108269479,5/15/2023,NM,7,,,
108269479,2/22/2023,NM,8,,,
108269479,11/17/2023,WY,5,,,
108269479,11/4/2023,CO,0,,,
108269479,8/20/2023,WY,3,,,
108269479,12/25/2023,CO,8,,,
108269479,9/28/2023,NM,9,,,
108269479,3/29/2023,AZ,7,,,
108269479,11/12/2023,WY,10,,,
108269479,12/30/2023,WY,2,,,
108269479,6/1/2023,NM,3,,,
108269479,9/21/2023,AZ,9,,,
108269479,7/26/2023,AZ,5,,,
108269479,11/15/2023,NM,7,,,
108269479,11/9/2023,WY,5,,,
108269479,2/14/2023,AZ,6,,,
108269479,8/1/2023,AZ,8,,,
108269479,1/31/2023,CO,5,,,
108269479,12/25/2023,CO,0,,,
108269479,8/12/2023,NM,3,,,
108269479,3/31/2023,CO,2,,,
108269479,4/27/2023,AZ,8,,,
108269479,10/20/2023,AZ,0,,,
108269479,1/17/2023,WY,7,,,
108269479,7/20/2023,WY,6,,,
108269479,7/8/2023,CO,5,,,
108269479,7/17/2023,CO,1,,,
108269479,2/8/2023,AZ,1,,,
108269479,10/4/2023,CO,8,,,
108269479,9/19/2023,NM,8,,,
108269479,8/18/2023,WY,2,,,
108269479,2/25/2023,CO,4,,,
108269479,4/6/2023,AZ,8,,,
108269479,11/30/2023,WY,5,,,
108269479,4/11/2023,NM,2,,,
108269479,6/29/2023,WY,0,,,
108269479,7/14/2023,NM,4,,,
108269479,5/20/2023,WY,3,,,
108269479,4/22/2023,WY,0,,,
108269479,9/15/2023,WY,0,,,
108269479,7/30/2023,NM,6,,,
108269479,12/6/2023,AZ,3,,,
108269479,12/14/2023,WY,9,,,
108269479,4/10/2023,AZ,1,,,
108269479,12/2/2023,NM,5,,,
108269479,11/26/2023,AZ,6,,,
108269479,7/24/2023,NM,4,,,
108269479,5/7/2023,AZ,6,,,
108269479,9/16/2023,WY,3,,,
108269479,4/8/2023,WY,5,,,
108269479,1/4/2023,WY,6,,,
108269479,7/17/2023,AZ,9,,,
108269479,2/6/2023,NM,6,,,
108269479,4/14/2023,CO,1,,,
108269479,1/10/2023,WY,4,,,
108269479,12/2/2023,WY,7,,,
108269479,6/7/2023,WY,2,,,
108269479,8/18/2023,AZ,8,,,
108269479,7/30/2023,WY,6,,,
108269479,3/3/2023,CO,8,,,
108269479,7/18/2023,AZ,0,,,
108269479,2/5/2023,NM,9,,,
108269479,12/26/2023,AZ,7,,,
108269479,12/3/2023,AZ,0,,,
108269479,3/19/2023,AZ,10,,,
108269479,12/10/2023,WY,10,,,
108269479,4/9/2023,CO,4,,,
108269479,3/27/2023,NM,7,,,
108269479,3/19/2023,WY,8,,,
108269479,8/24/2023,CO,6,,,
108269479,11/23/2023,CO,6,,,
108269479,1/24/2023,NM,2,,,
108269479,4/17/2023,NM,1,,,
108269479,1/20/2023,CO,6,,,
108269479,9/8/2023,AZ,2,,,
108269479,5/24/2023,WY,2,,,
108269479,3/21/2023,WY,5,,,
108269479,8/16/2023,CO,7,,,
108269479,2/6/2023,NM,9,,,
108269479,11/20/2023,CO,3,,,
108269479,6/21/2023,CO,1,,,
108269479,5/19/2023,CO,1,,,
109490971,5/21/2023,WY,5,I suggest that you offer the product in green,suggestion,1/22/2023
109490971,2/20/2023,AZ,6,I suggest that you offer the product in green,neutral,3/5/2023
109490971,1/17/2023,WY,9,The product is excellent,negative,3/12/2023
109490971,11/6/2023,AZ,10,The product is excellent,neutral,1/22/2023
109490971,3/20/2023,WY,4,Nothing to suggest,positive,4/2/2023
109490971,11/3/2023,AZ,4,The product is excellent,suggestion,4/16/2023
109490971,2/15/2023,NM,3,The product is terrible,negative,4/2/2023
109490971,12/27/2023,AZ,2,Nothing to suggest,negative,3/5/2023
109490971,7/2/2023,CO,0,The product is excellent,positive,3/26/2023
109490971,5/26/2023,WY,8,I suggest that you offer the product in green,neutral,1/8/2023
109490971,5/1/2023,CO,4,Nothing to suggest,suggestion,4/16/2023
109490971,4/29/2023,CO,4,I suggest that you offer the product in green,positive,3/26/2023
109490971,5/4/2023,NM,4,The product is excellent,positive,1/8/2023
109490971,12/27/2023,CO,2,Nothing to suggest,negative,4/16/2023
109490971,12/4/2023,CO,5,The product is excellent,positive,4/2/2023
109490971,2/13/2023,CO,2,The product is excellent,positive,3/26/2023
109490971,10/10/2023,AZ,7,I suggest that you offer the product in green,negative,3/12/2023
109490971,12/11/2023,AZ,9,The product is terrible,negative,1/8/2023
109490971,5/12/2023,AZ,5,The product is terrible,suggestion,4/16/2023
109490971,3/12/2023,CO,4,The product is excellent,suggestion,4/23/2023
109490971,2/3/2023,WY,4,Nothing to suggest,positive,1/22/2023
109490971,11/27/2023,WY,3,I suggest that you offer the product in green,neutral,2/19/2023
109490971,5/24/2023,AZ,9,I suggest that you offer the product in green,neutral,1/8/2023
109490971,5/5/2023,CO,2,Nothing to suggest,negative,1/22/2023
109490971,8/6/2023,WY,4,I suggest that you offer the product in green,positive,1/15/2023
109490971,1/18/2023,CO,3,I suggest that you offer the product in green,positive,2/5/2023
